country,origin,year,month,ym,number,dum
Germany,Rep. of Moldova,2013,2,2013-02,3,-0
Germany,Romania,2013,2,2013-02,1,-0
Germany,Russian Federation,2013,2,2013-02,917,-0
Germany,Rwanda,2013,2,2013-02,3,-0
Germany,Senegal,2013,2,2013-02,17,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2013,2,2013-02,603,-0
Germany,Sierra Leone,2013,2,2013-02,14,-0
Germany,Somalia,2013,2,2013-02,156,-0
Germany,Sri Lanka,2013,2,2013-02,45,-0
Germany,Stateless,2013,2,2013-02,12,-0
Germany,Sudan,2013,2,2013-02,18,-0
Germany,Syrian Arab Rep.,2013,2,2013-02,709,-0
Germany,Tajikistan,2013,2,2013-02,13,-0
Germany,The former Yugoslav Rep. of Macedonia,2013,2,2013-02,171,-0
Germany,Togo,2013,2,2013-02,11,-0
Germany,Tunisia,2013,2,2013-02,50,-0
Germany,Turkey,2013,2,2013-02,170,-0
Germany,Turkmenistan,2013,2,2013-02,3,-0
Germany,Uganda,2013,2,2013-02,4,-0
Germany,Ukraine,2013,2,2013-02,5,-0
Germany,United Rep. of Tanzania,2013,2,2013-02,1,-0
Germany,United States of America,2013,2,2013-02,1,-0
Germany,Various/unknown,2013,2,2013-02,87,-0
Germany,Viet Nam,2013,2,2013-02,44,-0
Germany,Yemen,2013,2,2013-02,7,-0
Germany,Zimbabwe,2013,2,2013-02,7,-0
Germany,Afghanistan,2014,2,2014-02,781,-0
Germany,Albania,2014,2,2014-02,819,-0
Germany,Algeria,2014,2,2014-02,199,-0
Germany,Angola,2014,2,2014-02,10,-0
Germany,Armenia,2014,2,2014-02,114,-0
Germany,Azerbaijan,2014,2,2014-02,75,-0
Germany,Bahamas,2014,2,2014-02,1,-0
Germany,Bahrain,2014,2,2014-02,4,-0
Germany,Bangladesh,2014,2,2014-02,57,-0
Germany,Belarus,2014,2,2014-02,9,-0
Germany,Benin,2014,2,2014-02,16,-0
Germany,Bosnia and Herzegovina,2014,2,2014-02,310,-0
Germany,Brazil,2014,2,2014-02,2,-0
Germany,Bulgaria,2014,2,2014-02,1,-0
Germany,Burkina Faso,2014,2,2014-02,11,-0
Germany,Burundi,2014,2,2014-02,1,-0
Germany,Cambodia,2014,2,2014-02,1,-0
Germany,Cameroon,2014,2,2014-02,53,-0
Germany,Central African Rep.,2014,2,2014-02,1,-0
Germany,Chad,2014,2,2014-02,10,-0
Germany,China,2014,2,2014-02,19,-0
Germany,Colombia,2014,2,2014-02,2,-0
Germany,Congo,2014,2,2014-02,2,-0
Germany,Croatia,2014,2,2014-02,1,-0
Germany,Cuba,2014,2,2014-02,4,-0
Germany,Côte d'Ivoire,2014,2,2014-02,17,-0
Germany,Dem. People's Rep. of Korea,2014,2,2014-02,3,-0
Germany,Dem. Rep. of the Congo,2014,2,2014-02,24,-0
Germany,Egypt,2014,2,2014-02,63,-0
Germany,Eritrea,2014,2,2014-02,220,-0
Germany,Ethiopia,2014,2,2014-02,60,-0
Germany,France,2014,2,2014-02,2,-0
Germany,Gabon,2014,2,2014-02,1,-0
Germany,Gambia,2014,2,2014-02,91,-0
Germany,Georgia,2014,2,2014-02,221,-0
Germany,Ghana,2014,2,2014-02,73,-0
Germany,Greece,2014,2,2014-02,4,-0
Germany,Guinea,2014,2,2014-02,138,-0
Germany,Guinea-Bissau,2014,2,2014-02,24,-0
Germany,India,2014,2,2014-02,105,-0
Germany,Iran (Islamic Rep. of),2014,2,2014-02,191,-0
Germany,Iraq,2014,2,2014-02,405,-0
Germany,Israel,2014,2,2014-02,2,-0
Germany,Italy,2014,2,2014-02,1,-0
Germany,Jamaica,2014,2,2014-02,3,-0
Germany,Jordan,2014,2,2014-02,2,-0
Germany,Kazakhstan,2014,2,2014-02,18,-0
Germany,Kenya,2014,2,2014-02,12,-0
Germany,Kyrgyzstan,2014,2,2014-02,13,-0
Germany,Lebanon,2014,2,2014-02,69,-0
Germany,Liberia,2014,2,2014-02,1,-0
Germany,Libya,2014,2,2014-02,59,-0
Germany,Lithuania,2014,2,2014-02,1,-0
Germany,Mali,2014,2,2014-02,29,-0
Germany,Mauritania,2014,2,2014-02,6,-0
Germany,Mongolia,2014,2,2014-02,41,-0
Germany,Montenegro,2014,2,2014-02,31,-0
Germany,Morocco,2014,2,2014-02,137,-0
Germany,Myanmar,2014,2,2014-02,8,-0
Germany,Niger,2014,2,2014-02,10,-0
Germany,Nigeria,2014,2,2014-02,206,-0
Germany,Pakistan,2014,2,2014-02,271,-0
Germany,Rep. of Korea,2014,2,2014-02,2,-0
Germany,Rep. of Moldova,2014,2,2014-02,7,-0
Germany,Romania,2014,2,2014-02,2,-0
Germany,Russian Federation,2014,2,2014-02,394,-0
Germany,Rwanda,2014,2,2014-02,1,-0
Germany,Senegal,2014,2,2014-02,41,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2014,2,2014-02,1279,-0
Germany,Sierra Leone,2014,2,2014-02,18,-0
Germany,Somalia,2014,2,2014-02,419,-0
Germany,South Sudan,2014,2,2014-02,3,-0
Germany,Spain,2014,2,2014-02,2,-0
Germany,Sri Lanka,2014,2,2014-02,40,-0
Germany,Stateless,2014,2,2014-02,78,-0
Germany,Sudan,2014,2,2014-02,23,-0
Germany,Syrian Arab Rep.,2014,2,2014-02,1781,-0
Germany,Tajikistan,2014,2,2014-02,11,-0
Germany,Thailand,2014,2,2014-02,1,-0
Germany,The former Yugoslav Rep. of Macedonia,2014,2,2014-02,426,-0
Germany,Togo,2014,2,2014-02,9,-0
Germany,Tunisia,2014,2,2014-02,43,-0
Germany,Turkey,2014,2,2014-02,172,-0
Germany,Turkmenistan,2014,2,2014-02,21,-0
Germany,Uganda,2014,2,2014-02,3,-0
Germany,Ukraine,2014,2,2014-02,34,-0
Germany,United Arab Emirates,2014,2,2014-02,1,-0
Germany,United Rep. of Tanzania,2014,2,2014-02,8,-0
Germany,Uzbekistan,2014,2,2014-02,1,-0
Germany,Various/unknown,2014,2,2014-02,251,-0
Germany,Viet Nam,2014,2,2014-02,26,-0
Germany,Yemen,2014,2,2014-02,11,-0
Germany,Zimbabwe,2014,2,2014-02,2,-0
Germany,Afghanistan,2015,2,2015-02,1070,-0
Germany,Albania,2015,2,2015-02,1746,-0
Germany,Algeria,2015,2,2015-02,107,-0
Germany,Angola,2015,2,2015-02,1,-0
Germany,Armenia,2015,2,2015-02,176,-0
Germany,Azerbaijan,2015,2,2015-02,92,-0
Germany,Bahrain,2015,2,2015-02,2,-0
Germany,Bangladesh,2015,2,2015-02,43,-0
Germany,Belarus,2015,2,2015-02,7,-0
Germany,Belgium,2015,2,2015-02,2,-0
Germany,Benin,2015,2,2015-02,24,-0
Germany,Bosnia and Herzegovina,2015,2,2015-02,389,-0
Germany,Burkina Faso,2015,2,2015-02,19,-0
Germany,Cambodia,2015,2,2015-02,1,-0
Germany,Cameroon,2015,2,2015-02,82,-0
Germany,Central African Rep.,2015,2,2015-02,1,-0
Germany,Chad,2015,2,2015-02,8,-0
Germany,China,2015,2,2015-02,37,-0
Germany,Congo,2015,2,2015-02,5,-0
Germany,Croatia,2015,2,2015-02,1,-0
Germany,Cuba,2015,2,2015-02,4,-0
Germany,Côte d'Ivoire,2015,2,2015-02,27,-0
Germany,Dem. Rep. of the Congo,2015,2,2015-02,12,-0
Germany,Djibouti,2015,2,2015-02,1,-0
Germany,Ecuador,2015,2,2015-02,1,-0
Germany,Egypt,2015,2,2015-02,83,-0
Germany,Eritrea,2015,2,2015-02,407,-0
Germany,Ethiopia,2015,2,2015-02,89,-0
Germany,Gabon,2015,2,2015-02,1,-0
Germany,Gambia,2015,2,2015-02,183,-0
Germany,Georgia,2015,2,2015-02,207,-0
Germany,Ghana,2015,2,2015-02,93,-0
Germany,Guinea,2015,2,2015-02,33,-0
Germany,Guinea-Bissau,2015,2,2015-02,31,-0
Germany,Hungary,2015,2,2015-02,3,-0
Germany,India,2015,2,2015-02,127,-0
Germany,Iran (Islamic Rep. of),2015,2,2015-02,213,-0
Germany,Iraq,2015,2,2015-02,1042,-0
Germany,Italy,2015,2,2015-02,1,-0
Germany,Jordan,2015,2,2015-02,7,-0
Germany,Kazakhstan,2015,2,2015-02,7,-0
Germany,Kenya,2015,2,2015-02,23,-0
Germany,Kyrgyzstan,2015,2,2015-02,19,-0
Germany,Lebanon,2015,2,2015-02,81,-0
Germany,Liberia,2015,2,2015-02,4,-0
Germany,Libya,2015,2,2015-02,56,-0
Germany,Malawi,2015,2,2015-02,2,-0
Germany,Mali,2015,2,2015-02,44,-0
Germany,Mauritania,2015,2,2015-02,12,-0
Germany,Mongolia,2015,2,2015-02,31,-0
Germany,Montenegro,2015,2,2015-02,159,-0
Germany,Morocco,2015,2,2015-02,62,-0
Germany,Myanmar,2015,2,2015-02,4,-0
Germany,Namibia,2015,2,2015-02,2,-0
Germany,Niger,2015,2,2015-02,13,-0
Germany,Nigeria,2015,2,2015-02,441,-0
Germany,Pakistan,2015,2,2015-02,345,-0
Germany,Peru,2015,2,2015-02,1,-0
Germany,Poland,2015,2,2015-02,1,-0
Germany,Rep. of Moldova,2015,2,2015-02,69,-0
Germany,Russian Federation,2015,2,2015-02,366,-0
Germany,Rwanda,2015,2,2015-02,6,-0
Germany,Senegal,2015,2,2015-02,117,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,2,2015-02,8832,-0
Germany,Sierra Leone,2015,2,2015-02,30,-0
Germany,Somalia,2015,2,2015-02,479,-0
Germany,South Sudan,2015,2,2015-02,2,-0
Germany,Spain,2015,2,2015-02,1,-0
Germany,Sri Lanka,2015,2,2015-02,29,-0
Germany,Stateless,2015,2,2015-02,142,-0
Germany,Sudan,2015,2,2015-02,33,-0
Germany,Syrian Arab Rep.,2015,2,2015-02,4548,-0
Germany,Tajikistan,2015,2,2015-02,53,-0
Germany,The former Yugoslav Rep. of Macedonia,2015,2,2015-02,566,-0
Germany,Togo,2015,2,2015-02,13,-0
Germany,Tunisia,2015,2,2015-02,47,-0
Germany,Turkey,2015,2,2015-02,157,-0
Germany,Turkmenistan,2015,2,2015-02,24,-0
Germany,Uganda,2015,2,2015-02,8,-0
Germany,Ukraine,2015,2,2015-02,338,-0
Germany,United Kingdom of Great Britain and Northern Ireland,2015,2,2015-02,1,-0
Germany,United Rep. of Tanzania,2015,2,2015-02,5,-0
Germany,Uzbekistan,2015,2,2015-02,4,-0
Germany,Various/unknown,2015,2,2015-02,435,-0
Germany,Venezuela (Bolivarian Republic of),2015,2,2015-02,1,-0
Germany,Viet Nam,2015,2,2015-02,63,-0
Germany,Yemen,2015,2,2015-02,18,-0
Germany,Zambia,2015,2,2015-02,1,-0
Germany,Afghanistan,2016,2,2016-02,9457,-0
Germany,Albania,2016,2,2016-02,1324,-0
Germany,Algeria,2016,2,2016-02,503,-0
Germany,Angola,2016,2,2016-02,6,-0
Germany,Armenia,2016,2,2016-02,165,-0
Germany,Azerbaijan,2016,2,2016-02,100,-0
Germany,Bahrain,2016,2,2016-02,3,-0
Germany,Bangladesh,2016,2,2016-02,114,-0
Germany,Belarus,2016,2,2016-02,10,-0
Germany,Benin,2016,2,2016-02,9,-0
Germany,Bhutan,2016,2,2016-02,2,-0
Germany,Bolivia (Plurinational State of),2016,2,2016-02,1,-0
Germany,Bosnia and Herzegovina,2016,2,2016-02,197,-0
Germany,Bulgaria,2016,2,2016-02,1,-0
Germany,Burkina Faso,2016,2,2016-02,6,-0
Germany,Cameroon,2016,2,2016-02,77,-0
Germany,Chad,2016,2,2016-02,12,-0
Germany,China,2016,2,2016-02,10,-0
Germany,Congo,2016,2,2016-02,2,-0
Germany,Côte d'Ivoire,2016,2,2016-02,19,-0
Germany,Dem. People's Rep. of Korea,2016,2,2016-02,7,-0
Germany,Dem. Rep. of the Congo,2016,2,2016-02,7,-0
Germany,Ecuador,2016,2,2016-02,1,-0
Germany,Egypt,2016,2,2016-02,119,-0
Germany,Eritrea,2016,2,2016-02,1175,-0
Germany,Ethiopia,2016,2,2016-02,150,-0
Germany,Gambia,2016,2,2016-02,251,-0
Germany,Georgia,2016,2,2016-02,231,-0
Germany,Ghana,2016,2,2016-02,79,-0
Germany,Greece,2016,2,2016-02,1,-0
Germany,Guinea,2016,2,2016-02,81,-0
Germany,Guinea-Bissau,2016,2,2016-02,12,-0
Germany,Hungary,2016,2,2016-02,1,-0
Germany,India,2016,2,2016-02,162,-0
Germany,Iran (Islamic Rep. of),2016,2,2016-02,1700,-0
Germany,Iraq,2016,2,2016-02,10751,-0
Germany,Jordan,2016,2,2016-02,25,-0
Germany,Kazakhstan,2016,2,2016-02,1,-0
Germany,Kenya,2016,2,2016-02,4,-0
Germany,Kuwait,2016,2,2016-02,1,-0
Germany,Kyrgyzstan,2016,2,2016-02,3,-0
Germany,Lebanon,2016,2,2016-02,292,-0
Germany,Liberia,2016,2,2016-02,3,-0
Germany,Libya,2016,2,2016-02,76,-0
Germany,Mali,2016,2,2016-02,32,-0
Germany,Mauritania,2016,2,2016-02,11,-0
Germany,Mexico,2016,2,2016-02,1,-0
Germany,Mongolia,2016,2,2016-02,17,-0
Germany,Montenegro,2016,2,2016-02,79,-0
Germany,Morocco,2016,2,2016-02,225,-0
Germany,Myanmar,2016,2,2016-02,1,-0
Germany,Nepal,2016,2,2016-02,4,-0
Germany,Niger,2016,2,2016-02,2,-0
Germany,Nigeria,2016,2,2016-02,353,-0
Germany,Pakistan,2016,2,2016-02,939,-0
Germany,Rep. of Korea,2016,2,2016-02,1,-0
Germany,Rep. of Moldova,2016,2,2016-02,604,-0
Germany,Romania,2016,2,2016-02,2,-0
Germany,Russian Federation,2016,2,2016-02,419,-0
Germany,Rwanda,2016,2,2016-02,4,-0
Germany,Senegal,2016,2,2016-02,44,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2016,2,2016-02,1037,-0
Germany,Sierra Leone,2016,2,2016-02,15,-0
Germany,Slovakia,2016,2,2016-02,1,-0
Germany,Somalia,2016,2,2016-02,359,-0
Germany,South Sudan,2016,2,2016-02,4,-0
Germany,Sri Lanka,2016,2,2016-02,24,-0
Germany,Stateless,2016,2,2016-02,638,-0
Germany,Sudan,2016,2,2016-02,83,-0
Germany,Syrian Arab Rep.,2016,2,2016-02,36860,-0
Germany,Tajikistan,2016,2,2016-02,38,-0
Germany,The former Yugoslav Rep. of Macedonia,2016,2,2016-02,383,-0
Germany,Togo,2016,2,2016-02,15,-0
Germany,Tunisia,2016,2,2016-02,65,-0
Germany,Turkey,2016,2,2016-02,193,-0
Germany,Turkmenistan,2016,2,2016-02,33,-0
Germany,Uganda,2016,2,2016-02,5,-0
Germany,Ukraine,2016,2,2016-02,199,-0
Germany,United Arab Emirates,2016,2,2016-02,1,-0
Germany,Uzbekistan,2016,2,2016-02,2,-0
Germany,Various/unknown,2016,2,2016-02,2906,-0
Germany,Venezuela (Bolivarian Republic of),2016,2,2016-02,5,-0
Germany,Viet Nam,2016,2,2016-02,41,-0
Germany,Yemen,2016,2,2016-02,38,-0
Germany,Afghanistan,2017,2,2017-02,1492,-0
Germany,Albania,2017,2,2017-02,245,-0
Germany,Algeria,2017,2,2017-02,208,-0
Germany,Angola,2017,2,2017-02,24,-0
Germany,Armenia,2017,2,2017-02,306,-0
Germany,Azerbaijan,2017,2,2017-02,223,-0
Germany,Bangladesh,2017,2,2017-02,36,-0
Germany,Belarus,2017,2,2017-02,27,-0
Germany,Benin,2017,2,2017-02,11,-0
Germany,Bosnia and Herzegovina,2017,2,2017-02,56,-0
Germany,Burkina Faso,2017,2,2017-02,22,-0
Germany,Cameroon,2017,2,2017-02,96,-0
Germany,Central African Rep.,2017,2,2017-02,5,-0
Germany,Chad,2017,2,2017-02,6,-0
Germany,China,2017,2,2017-02,50,-0
Germany,Côte d'Ivoire,2017,2,2017-02,157,-0
Germany,Dem. Rep. of the Congo,2017,2,2017-02,20,-0
Germany,Egypt,2017,2,2017-02,77,-0
Germany,Eritrea,2017,2,2017-02,1079,-0
Germany,Ethiopia,2017,2,2017-02,94,-0
Germany,Gambia,2017,2,2017-02,213,-0
Germany,Georgia,2017,2,2017-02,188,-0
Germany,Ghana,2017,2,2017-02,77,-0
Germany,Guinea,2017,2,2017-02,350,-0
Germany,Guinea-Bissau,2017,2,2017-02,19,-0
Germany,Honduras,2017,2,2017-02,5,-0
Germany,India,2017,2,2017-02,84,-0
Germany,Iran (Islamic Rep. of),2017,2,2017-02,722,-0
Germany,Iraq,2017,2,2017-02,1405,-0
Germany,Jamaica,2017,2,2017-02,17,-0
Germany,Jordan,2017,2,2017-02,21,-0
Germany,Kazakhstan,2017,2,2017-02,12,-0
Germany,Kenya,2017,2,2017-02,5,-0
Germany,Lebanon,2017,2,2017-02,96,-0
Germany,Liberia,2017,2,2017-02,11,-0
Germany,Libya,2017,2,2017-02,88,-0
Germany,Mali,2017,2,2017-02,51,-0
Germany,Mauritania,2017,2,2017-02,5,-0
Germany,Mongolia,2017,2,2017-02,26,-0
Germany,Montenegro,2017,2,2017-02,30,-0
Germany,Morocco,2017,2,2017-02,163,-0
Germany,Nepal,2017,2,2017-02,6,-0
Germany,Niger,2017,2,2017-02,11,-0
Germany,Nigeria,2017,2,2017-02,517,-0
Germany,Pakistan,2017,2,2017-02,325,-0
Germany,Rep. of Moldova,2017,2,2017-02,105,-0
Germany,Russian Federation,2017,2,2017-02,388,-0
Germany,Rwanda,2017,2,2017-02,6,-0
Germany,Senegal,2017,2,2017-02,33,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2017,2,2017-02,315,-0
Germany,Sierra Leone,2017,2,2017-02,104,-0
Germany,Somalia,2017,2,2017-02,550,-0
Germany,Sri Lanka,2017,2,2017-02,25,-0
Germany,Stateless,2017,2,2017-02,85,-0
Germany,Sudan,2017,2,2017-02,57,-0
Germany,Syrian Arab Rep.,2017,2,2017-02,3220,-0
Germany,Tajikistan,2017,2,2017-02,113,-0
Germany,The former Yugoslav Rep. of Macedonia,2017,2,2017-02,187,-0
Germany,Togo,2017,2,2017-02,31,-0
Germany,Tunisia,2017,2,2017-02,30,-0
Germany,Turkey,2017,2,2017-02,492,-0
Germany,Uganda,2017,2,2017-02,6,-0
Germany,Ukraine,2017,2,2017-02,63,-0
Germany,United Rep. of Tanzania,2017,2,2017-02,8,-0
Germany,Various/unknown,2017,2,2017-02,326,-0
Germany,Venezuela (Bolivarian Republic of),2017,2,2017-02,5,-0
Germany,Viet Nam,2017,2,2017-02,29,-0
Germany,Yemen,2017,2,2017-02,25,-0
Germany,Zimbabwe,2017,2,2017-02,25,-0
Germany,Afghanistan,2018,2,2018-02,732,-0
Germany,Albania,2018,2,2018-02,134,-0
Germany,Algeria,2018,2,2018-02,107,-0
Germany,Angola,2018,2,2018-02,31,-0
Germany,Armenia,2018,2,2018-02,127,-0
Germany,Azerbaijan,2018,2,2018-02,100,-0
Germany,Bangladesh,2018,2,2018-02,7,-0
Germany,Belarus,2018,2,2018-02,12,-0
Germany,Bosnia and Herzegovina,2018,2,2018-02,29,-0
Germany,Burkina Faso,2018,2,2018-02,8,-0
Germany,Cameroon,2018,2,2018-02,83,-0
Germany,Chad,2018,2,2018-02,6,-0
Germany,China,2018,2,2018-02,16,-0
Germany,Cuba,2018,2,2018-02,16,-0
Germany,Côte d'Ivoire,2018,2,2018-02,50,-0
Germany,Dem. Rep. of the Congo,2018,2,2018-02,18,-0
Germany,Egypt,2018,2,2018-02,70,-0
Germany,Eritrea,2018,2,2018-02,289,-0
Germany,Ethiopia,2018,2,2018-02,63,-0
Germany,Gambia,2018,2,2018-02,177,-0
Germany,Georgia,2018,2,2018-02,562,-0
Germany,Ghana,2018,2,2018-02,83,-0
Germany,Guinea,2018,2,2018-02,211,-0
Germany,Guinea-Bissau,2018,2,2018-02,14,-0
Germany,India,2018,2,2018-02,49,-0
Germany,Iran (Islamic Rep. of),2018,2,2018-02,560,-0
Germany,Iraq,2018,2,2018-02,1220,-0
Germany,Jordan,2018,2,2018-02,13,-0
Germany,Kenya,2018,2,2018-02,11,-0
Germany,Lebanon,2018,2,2018-02,48,-0
Germany,Liberia,2018,2,2018-02,18,-0
Germany,Libya,2018,2,2018-02,81,-0
Germany,Mali,2018,2,2018-02,21,-0
Germany,Mongolia,2018,2,2018-02,12,-0
Germany,Montenegro,2018,2,2018-02,16,-0
Germany,Morocco,2018,2,2018-02,91,-0
Germany,Myanmar,2018,2,2018-02,7,-0
Germany,Nepal,2018,2,2018-02,5,-0
Germany,Niger,2018,2,2018-02,11,-0
Germany,Nigeria,2018,2,2018-02,707,-0
Germany,Pakistan,2018,2,2018-02,226,-0
Germany,Rep. of Moldova,2018,2,2018-02,184,-0
Germany,Russian Federation,2018,2,2018-02,274,-0
Germany,Rwanda,2018,2,2018-02,8,-0
Germany,Senegal,2018,2,2018-02,19,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2018,2,2018-02,119,-0
Germany,Sierra Leone,2018,2,2018-02,20,-0
Germany,Somalia,2018,2,2018-02,374,-0
Germany,Sri Lanka,2018,2,2018-02,23,-0
Germany,Stateless,2018,2,2018-02,78,-0
Germany,Sudan,2018,2,2018-02,55,-0
Germany,Syrian Arab Rep.,2018,2,2018-02,2206,-0
Germany,Tajikistan,2018,2,2018-02,33,-0
Germany,The former Yugoslav Rep. of Macedonia,2018,2,2018-02,83,-0
Germany,Togo,2018,2,2018-02,26,-0
Germany,Tunisia,2018,2,2018-02,49,-0
Germany,Turkey,2018,2,2018-02,604,-0
Germany,Uganda,2018,2,2018-02,9,-0
Germany,Ukraine,2018,2,2018-02,57,-0
Germany,Various/unknown,2018,2,2018-02,272,-0
Germany,Venezuela (Bolivarian Republic of),2018,2,2018-02,23,-0
Germany,Viet Nam,2018,2,2018-02,46,-0
Germany,Yemen,2018,2,2018-02,100,-0
Germany,Zimbabwe,2018,2,2018-02,9,-0
Germany,Afghanistan,2013,3,2013-03,487,-0
Germany,Albania,2013,3,2013-03,66,-0
Germany,Algeria,2013,3,2013-03,56,-0
Germany,Angola,2013,3,2013-03,10,-0
Germany,Armenia,2013,3,2013-03,62,-0
Germany,Azerbaijan,2013,3,2013-03,25,-0
Germany,Bahrain,2013,3,2013-03,1,-0
Germany,Bangladesh,2013,3,2013-03,19,-0
Germany,Belarus,2013,3,2013-03,6,-0
Germany,Benin,2013,3,2013-03,20,-0
Germany,Bosnia and Herzegovina,2013,3,2013-03,90,-0
Germany,Bulgaria,2013,3,2013-03,15,-0
Germany,Burkina Faso,2013,3,2013-03,13,-0
Germany,Cameroon,2013,3,2013-03,24,-0
Germany,Chad,2013,3,2013-03,48,-0
Germany,China,2013,3,2013-03,32,-0
Germany,Colombia,2013,3,2013-03,1,-0
Germany,Congo,2013,3,2013-03,3,-0
Germany,Croatia,2013,3,2013-03,1,-0
Germany,Cuba,2013,3,2013-03,2,-0
Germany,Côte d'Ivoire,2013,3,2013-03,23,-0
Germany,Dem. People's Rep. of Korea,2013,3,2013-03,2,-0
Germany,Dem. Rep. of the Congo,2013,3,2013-03,26,-0
Germany,Dominican Rep.,2013,3,2013-03,1,-0
Germany,Egypt,2013,3,2013-03,32,-0
Germany,Eritrea,2013,3,2013-03,56,-0
Germany,Ethiopia,2013,3,2013-03,47,-0
Germany,Gabon,2013,3,2013-03,1,-0
Germany,Gambia,2013,3,2013-03,23,-0
Germany,Georgia,2013,3,2013-03,184,-0
Germany,Ghana,2013,3,2013-03,87,-0
Germany,Guinea,2013,3,2013-03,85,-0
Germany,Guinea-Bissau,2013,3,2013-03,11,-0
Germany,India,2013,3,2013-03,53,-0
Germany,Iran (Islamic Rep. of),2013,3,2013-03,277,-0
Germany,Iraq,2013,3,2013-03,294,-0
Germany,Jamaica,2013,3,2013-03,4,-0
Germany,Jordan,2013,3,2013-03,2,-0
Germany,Kazakhstan,2013,3,2013-03,2,-0
Germany,Kenya,2013,3,2013-03,15,-0
Germany,Kyrgyzstan,2013,3,2013-03,14,-0
Germany,Lebanon,2013,3,2013-03,33,-0
Germany,Liberia,2013,3,2013-03,5,-0
Germany,Libya,2013,3,2013-03,26,-0
Germany,Lithuania,2013,3,2013-03,1,-0
Germany,Mali,2013,3,2013-03,86,-0
Germany,Mauritania,2013,3,2013-03,1,-0
Germany,Montenegro,2013,3,2013-03,6,-0
Germany,Morocco,2013,3,2013-03,73,-0
Germany,Myanmar,2013,3,2013-03,5,-0
Germany,Niger,2013,3,2013-03,23,-0
Germany,Nigeria,2013,3,2013-03,157,-0
Germany,Pakistan,2013,3,2013-03,228,-0
Germany,Peru,2013,3,2013-03,1,-0
Germany,Philippines,2013,3,2013-03,1,-0
Germany,Rep. of Moldova,2013,3,2013-03,1,-0
Germany,Romania,2013,3,2013-03,3,-0
Germany,Russian Federation,2013,3,2013-03,1020,-0
Germany,Rwanda,2013,3,2013-03,2,-0
Germany,Senegal,2013,3,2013-03,16,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2013,3,2013-03,548,-0
Germany,Sierra Leone,2013,3,2013-03,7,-0
Germany,Somalia,2013,3,2013-03,184,-0
Germany,Sri Lanka,2013,3,2013-03,62,-0
Germany,Stateless,2013,3,2013-03,7,-0
Germany,Sudan,2013,3,2013-03,25,-0
Germany,Syrian Arab Rep.,2013,3,2013-03,555,-0
Germany,Tajikistan,2013,3,2013-03,9,-0
Germany,The former Yugoslav Rep. of Macedonia,2013,3,2013-03,152,-0
Germany,Togo,2013,3,2013-03,6,-0
Germany,Tunisia,2013,3,2013-03,23,-0
Germany,Turkey,2013,3,2013-03,131,-0
Germany,Turkmenistan,2013,3,2013-03,10,-0
Germany,Uganda,2013,3,2013-03,5,-0
Germany,Ukraine,2013,3,2013-03,12,-0
Germany,Uzbekistan,2013,3,2013-03,2,-0
Germany,Various/unknown,2013,3,2013-03,78,-0
Germany,Viet Nam,2013,3,2013-03,58,-0
Germany,Yemen,2013,3,2013-03,8,-0
Germany,Afghanistan,2014,3,2014-03,675,-0
Germany,Albania,2014,3,2014-03,697,-0
Germany,Algeria,2014,3,2014-03,225,-0
Germany,Angola,2014,3,2014-03,14,-0
Germany,Argentina,2014,3,2014-03,1,-0
Germany,Armenia,2014,3,2014-03,145,-0
Germany,Azerbaijan,2014,3,2014-03,66,-0
Germany,Bangladesh,2014,3,2014-03,60,-0
Germany,Belarus,2014,3,2014-03,7,-0
Germany,Benin,2014,3,2014-03,10,-0
Germany,Bosnia and Herzegovina,2014,3,2014-03,522,-0
Germany,Brazil,2014,3,2014-03,3,-0
Germany,Bulgaria,2014,3,2014-03,3,-0
Germany,Burkina Faso,2014,3,2014-03,10,-0
Germany,Cambodia,2014,3,2014-03,1,-0
Germany,Cameroon,2014,3,2014-03,43,-0
Germany,Central African Rep.,2014,3,2014-03,2,-0
Germany,Chad,2014,3,2014-03,6,-0
Germany,China,2014,3,2014-03,32,-0
Germany,Colombia,2014,3,2014-03,6,-0
Germany,Congo,2014,3,2014-03,2,-0
Germany,Croatia,2014,3,2014-03,1,-0
Germany,Cuba,2014,3,2014-03,9,-0
Germany,Côte d'Ivoire,2014,3,2014-03,23,-0
Germany,Dem. People's Rep. of Korea,2014,3,2014-03,1,-0
Germany,Dem. Rep. of the Congo,2014,3,2014-03,11,-0
Germany,Djibouti,2014,3,2014-03,2,-0
Germany,Ecuador,2014,3,2014-03,3,-0
Germany,Egypt,2014,3,2014-03,64,-0
Germany,Equatorial Guinea,2014,3,2014-03,2,-0
Germany,Eritrea,2014,3,2014-03,227,-0
Germany,Ethiopia,2014,3,2014-03,41,-0
Germany,Gambia,2014,3,2014-03,88,-0
Germany,Georgia,2014,3,2014-03,199,-0
Germany,Ghana,2014,3,2014-03,90,-0
Germany,Guinea,2014,3,2014-03,119,-0
Germany,Guinea-Bissau,2014,3,2014-03,23,-0
